5.794	6.031	0.105	1.181
5.812	6.018	0.037	1.181
5.827	6.000	0.131	1.179
5.845	5.970	0.150	1.180
5.862	6.000	0.109	1.180
5.879	5.940	0.110	1.179
5.895	6.036	0.194	1.182
5.912	5.777	0.137	1.180
5.927	5.980	0.159	1.179
5.944	5.957	0.171	1.179
5.962	5.934	0.039	1.181
5.977	6.121	0.229	1.180
5.994	6.005	0.104	1.178
6.012	5.827	0.036	1.178
6.027	5.966	0.099	1.183
6.045	6.003	0.169	1.184
6.062	5.906	0.175	1.180
6.077	5.830	0.140	1.182
6.095	6.087	0.067	1.179
6.112	6.099	0.103	1.181
6.128	5.777	0.084	1.179
6.145	5.835	0.047	1.177
6.162	5.652	0.117	1.178
6.177	5.896	0.141	1.180
6.195	5.868	0.066	1.179
6.212	5.799	0.077	1.179
